loopid,backend_file_repeat,backend_file_repeat,file_backend_repeat,file_backend_repeat,repeat_file_backend,repeat_file_backend,backend_file_repeat,backend_file_repeat,file_backend_repeat,file_backend_repeat,repeat_file_backend,repeat_file_backend
which,loadtime,loadtime,loadtime,loadtime,loadtime,loadtime,simtime,simtime,simtime,simtime,simtime,simtime
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
sbml,,,,,,,,,,,,
D:\roadrunner\temp-biomodels\final\BIOMD0000000278/lemaire04_removeR.xml,0.010080099999998992,0.0026041354371481172,0.009235400000005712,0.002671029645100902,0.011034420000017064,0.0023189678053134716,0.01070173999999895,0.002645574805784839,0.009973380000002408,0.003033152444569695,0.01164988000000875,0.002270533192217024
D:\roadrunner\temp-biomodels\final\BIOMD0000000279/BIOMD0000000279_url.xml,0.011221199999999954,0.003261347322810059,0.010568179999995663,0.0032857155000007984,0.012082240000003708,0.0027214042336780164,0.011654219999999781,0.0032631659507298114,0.010955760000001646,0.0032957730637875374,0.012466119999996295,0.002713846085739441
D:\roadrunner\temp-biomodels\final\BIOMD0000000280/BIOMD0000000280_url.xml,0.007827159999999366,0.002217789159952265,0.008237759999997252,0.0021305353559706542,0.009206920000013951,0.002262809936126505,0.008481380000002047,0.0022329858199274842,0.008878420000002052,0.0021360717115791626,0.009815440000016907,0.0022626130166369485
D:\roadrunner\temp-biomodels\final\BIOMD0000000281/BIOMD0000000281_url.xml,0.030943819999998824,0.0044007425006466,0.02928305999999452,0.0058113212321418695,0.02923971999999253,0.004309535851674358,0.032912340000000026,0.004419506916840755,0.031190679999986058,0.0058676649467338466,0.030984179999997252,0.004288881251206168
D:\roadrunner\temp-biomodels\final\BIOMD0000000282/BIOMD0000000282_url.xml,0.00924642000000091,0.0031357589921722643,0.008352999999988241,0.003230507012071669,0.010841640000008113,0.002195229749508213,0.009826940000000662,0.0031547314708225125,0.008884899999998197,0.0032341191119012046,0.011376839999991261,0.002205414383512393
D:\roadrunner\temp-biomodels\final\BIOMD0000000283/BIOMD0000000283_url.xml,0.007384060000001113,0.002563921393684132,0.007430659999999989,0.0028871062576561004,0.007977639999984376,0.0020266943190945597,0.008069600000001741,0.002573910058646746,0.00810626000000525,0.002892422388416724,0.008611459999978876,0.002023676937690201
D:\roadrunner\temp-biomodels\final\BIOMD0000000284/BIOMD0000000284_url.xml,0.010384660000001133,0.0029543927342178702,0.00975186000000008,0.0030529033096375713,0.010734160000006909,0.0022424315737408123,0.011070780000000013,0.00295841520530807,0.01038440000000378,0.0030712393084883455,0.011335980000008305,0.0022466047375822133
D:\roadrunner\temp-biomodels\final\BIOMD0000000285/BIOMD0000000285_url.xml,0.03566213999999803,0.00722338312378373,0.04265968000000271,0.0044105718730167755,0.0337016800000157,0.005286074581581534,0.03665478000000064,0.00726481919437526,0.04388268000000153,0.004383219924552329,0.034718040000009866,0.005292065880919207
D:\roadrunner\temp-biomodels\final\BIOMD0000000286/BIOMD0000000286_url.xml,0.05767112000000054,0.010115041533626653,0.0904360200000042,0.018618008584085497,0.05396831999999705,0.008870254011707084,0.06027404000000018,0.010308142166900972,0.09347366000000079,0.01909989433380849,0.056348140000007166,0.008835916493096539
D:\roadrunner\temp-biomodels\final\BIOMD0000000287/BIOMD0000000287_url.xml,0.024735640000001523,0.0055416612728474614,0.024597579999999654,0.005785143985418521,0.02624688000002351,0.003967185757814642,0.025815860000000156,0.005533794629636667,0.02569469999999683,0.005806274493164761,0.02735320000001167,0.004124898099340632
D:\roadrunner\temp-biomodels\final\BIOMD0000000288/BIOMD0000000288_url.xml,0.023582019999999204,0.004988548969089806,0.02544002000000205,0.008514059806105444,0.023250900000002163,0.0033183806028023893,0.024902600000000063,0.004995837270168816,0.026897239999999555,0.008831128538748454,0.024458220000019536,0.00324630251624946
D:\roadrunner\temp-biomodels\final\BIOMD0000000289/BIOMD0000000289_url.xml,0.009811040000001015,0.0030521921864452004,0.009226439999997638,0.003036232816020132,0.010704119999975604,0.0026079103736342747,0.010385580000001938,0.0030608141183358422,0.009771460000001753,0.00304027130253797,0.011234520000002135,0.002611238270822494
D:\roadrunner\temp-biomodels\final\BIOMD0000000290/BIOMD0000000290_url.xml,0.010236180000002548,0.0024113446761079454,0.010615860000001476,0.0030489311640266247,0.010814759999998102,0.002202736762087878,0.010819760000001111,0.00240315921611555,0.011283759999997756,0.0031913569829970915,0.011346399999989387,0.0022163044093697353
D:\roadrunner\temp-biomodels\final\BIOMD0000000291/BIOMD0000000291_url.xml,0.012051979999999674,0.003465439934118931,0.011459399999995411,0.0031174116170259933,0.014676100000001214,0.006978990867974874,0.012764039999999,0.0034766786518168735,0.012157479999996213,0.0031806408649806945,0.01554178000000661,0.007430975891626011
D:\roadrunner\temp-biomodels\final\BIOMD0000000292/BIOMD0000000292_url.xml,0.011247399999999175,0.0027681952234283524,0.01074358000000757,0.00257018862381924,0.012236720000015567,0.00387665328176126,0.01177990000000051,0.0027573106689324544,0.011228700000003755,0.0025725576835154964,0.012718080000007603,0.003915568654979674
D:\roadrunner\temp-biomodels\final\BIOMD0000000293/BIOMD0000000293_url.xml,0.16198380000000015,0.029633053585059767,0.1635589799999991,0.02705989002097339,0.14754734000001407,0.022283771273678383,0.17214072000000016,0.029878674888572227,0.17450194000001035,0.0280301360679494,0.15705719999997997,0.022167074749618067
D:\roadrunner\temp-biomodels\final\BIOMD0000000294/BIOMD0000000294_url.xml,0.017571100000000683,0.0057444543548542375,0.01761467999999695,0.006017424102303194,0.022367979999988564,0.0028964462858879314,0.01904095999999953,0.005736155238747122,0.019121960000001083,0.00600443411513285,0.02376109999998306,0.002913150880066448
D:\roadrunner\temp-biomodels\final\BIOMD0000000295/BIOMD0000000295_url.xml,0.010610279999998796,0.0028718795451772162,0.011099100000001272,0.0031301569904712946,0.012756459999995685,0.0028491139470051283,0.011253519999998218,0.002895856948641767,0.01174837999999454,0.003161195047287122,0.01340033999999406,0.002830495577284933
D:\roadrunner\temp-biomodels\final\BIOMD0000000296/BIOMD0000000296_url.xml,0.011674100000001885,0.0032904844985209036,0.01164130000000796,0.0037355655160962197,0.012790019999998492,0.0028048757712440895,0.012374200000000713,0.003288978263078432,0.01235245999999961,0.0037228011843258675,0.013436259999997447,0.002801868951794984
D:\roadrunner\temp-biomodels\final\BIOMD0000000297/BIOMD0000000297_url.xml,0.03421582000000001,0.005539634644724343,0.03299843999999439,0.007395293425760265,0.03347132000000528,0.004734616913434786,0.03746689999999973,0.005543157362461533,0.0362558799999988,0.0073202863408485955,0.03642910000001507,0.004715285301555648
D:\roadrunner\temp-biomodels\final\BIOMD0000000298/BIOMD0000000298_url.xml,0.016097059999999885,0.0033965448257025667,0.016354899999993223,0.0043005739314689725,0.01725843999997778,0.0028734653187361507,0.01738459999999975,0.003397052966909631,0.017692139999996925,0.004317012196873639,0.018489680000011787,0.0028290259272360867
D:\roadrunner\temp-biomodels\final\BIOMD0000000299/BIOMD0000000299_url.xml,0.008048060000000135,0.0027328810453447236,0.007568900000001122,0.002824379345985592,0.008990219999968473,0.0021502223319951642,0.008833380000002933,0.0027475107155378467,0.008364940000001297,0.0027962910172284385,0.009742099999985498,0.0021729281085763226
D:\roadrunner\temp-biomodels\final\BIOMD0000000300/BIOMD0000000300_url.xml,0.02255851999999976,0.005027262810615396,0.024533840000003693,0.009623519860629511,0.023272320000012316,0.0033706400515123086,0.023102020000000324,0.005028654385320242,0.025066239999995334,0.009635394551242484,0.023817320000000565,0.0033758353087948913
D:\roadrunner\temp-biomodels\final\BIOMD0000000301/BIOMD0000000301_url.xml,0.017165359999999907,0.0037248722599590375,0.027267519999992374,0.006581863825082457,0.01812355999999653,0.0022003078518924423,0.018354180000000043,0.003719013946869786,0.029260719999996354,0.0067021222875182,0.01918541999997956,0.0021721620904307775
D:\roadrunner\temp-biomodels\final\BIOMD0000000302/BIOMD0000000302_url.xml,0.016417920000002084,0.004857142624214763,0.017165479999994203,0.005462499564036752,0.017252239999994857,0.0031984698448080185,0.0175898800000013,0.004854421995150391,0.018329139999997322,0.005443088180719597,0.01835181999998099,0.003163862815794431
D:\roadrunner\temp-biomodels\final\BIOMD0000000303/BIOMD0000000303_url.xml,0.04294280000000015,0.006843619208064565,0.04179215999999997,0.008989122439266391,0.04482079999998945,0.016675175016330288,0.04462818000000226,0.006834705595488779,0.04342192000000296,0.009076805740843099,0.046451799999988455,0.01662252890553599
D:\roadrunner\temp-biomodels\final\BIOMD0000000304/BIOMD0000000304_url.xml,0.016010139999998785,0.005079980000745289,0.015160959999991518,0.00511705068989442,0.022434220000009476,0.011592742267765622,0.016518399999998223,0.005080153851508429,0.01563160000000039,0.005160075068729826,0.02291532000000416,0.011649445656890491
D:\roadrunner\temp-biomodels\final\BIOMD0000000305/BIOMD0000000305_url.xml,0.012971760000000642,0.00369730432383046,0.012300880000003645,0.003620256034725419,0.014069199999993032,0.002847886984237309,0.013528039999998498,0.0037134064251042108,0.012811080000000174,0.0036123591497776854,0.01457759999998558,0.002836556715443264
D:\roadrunner\temp-biomodels\final\BIOMD0000000306/BIOMD0000000306_url.xml,0.011544680000001506,0.003591492748424753,0.012199319999996305,0.004952113415195014,0.012728099999976905,0.0025444302496059057,0.011977040000000726,0.0035901906060802668,0.01261431999999445,0.0049608062018206564,0.013112819999996361,0.0025339889121936527
D:\roadrunner\temp-biomodels\final\BIOMD0000000307/BIOMD0000000307_url.xml,0.010648659999998245,0.0034667137872932117,0.00934781999999359,0.0034066780581665655,0.011454239999974903,0.0025197970539360126,0.011060959999998943,0.003476115736423077,0.009699259999990772,0.0034148630584627487,0.011830519999980993,0.0025022686610393302
D:\roadrunner\temp-biomodels\final\BIOMD0000000308/BIOMD0000000308_url.xml,0.009936519999997983,0.0029930440770217295,0.009598020000004226,0.0026752653750652202,0.010535519999984899,0.0020856184015679764,0.010349719999999252,0.003008937879385283,0.01000482000000602,0.0026657378147557486,0.010912140000007753,0.0021068480374597655
D:\roadrunner\temp-biomodels\final\BIOMD0000000309/BIOMD0000000309_url.xml,0.010212899999999081,0.003742815110981639,0.010319459999993796,0.003745563751694796,0.017256740000009076,0.015081144677008227,0.010832600000000525,0.003743556794682231,0.010937899999981937,0.0037819511088913603,0.017878359999991746,0.015171748090583114
D:\roadrunner\temp-biomodels\final\BIOMD0000000310/BIOMD0000000310_url.xml,0.010840239999998858,0.0033304772170068097,0.012966720000008536,0.0029889966622657386,0.015604660000008153,0.010980305751815678,0.011246559999999305,0.0033432619988559386,0.013401980000003278,0.002972716617336633,0.016064819999988343,0.011230724050880787
D:\roadrunner\temp-biomodels\final\BIOMD0000000311/BIOMD0000000311_url.xml,0.009999240000000497,0.0031191998465966955,0.012569200000001501,0.0056221130511617074,0.020202779999996777,0.02198764458842762,0.01038068000000152,0.003125948266045329,0.013015740000003006,0.005717166487259526,0.020734239999981696,0.022355548277942172
D:\roadrunner\temp-biomodels\final\BIOMD0000000312/BIOMD0000000312_url.xml,0.007554360000001736,0.0024463128516203415,0.008085399999993114,0.0026524695483607953,0.010398520000003941,0.006331037015137366,0.009437000000001205,0.002451170203189008,0.00988463999999567,0.0027667499494934797,0.012767140000005384,0.007723400110250588
D:\roadrunner\temp-biomodels\final\BIOMD0000000313/BIOMD0000000313_url.xml,0.017492959999998448,0.003296177676187091,0.016881140000003826,0.003209287896557351,0.021133800000015412,0.011188982231657929,0.018580200000000956,0.0033047116122287847,0.017920100000009143,0.0031653228610990813,0.022389880000002905,0.01182126613047063
D:\roadrunner\temp-biomodels\final\BIOMD0000000314/BIOMD0000000314_url.xml,0.014294160000000033,0.003268673488282057,0.013493739999995568,0.004461914465571963,0.015840720000019813,0.005417389497906333,0.015095759999999814,0.0032732592889960247,0.014196279999993067,0.004486028749019402,0.01655284000000421,0.005505320453221654
D:\roadrunner\temp-biomodels\final\BIOMD0000000315/BIOMD0000000315_url.xml,0.02760681999999832,0.005506788196125025,0.024864080000008927,0.004836384039442382,0.02705472000000242,0.003987801166951436,0.028935660000000495,0.005534025363873319,0.026087140000004182,0.004833207995008269,0.02838954000002474,0.004035057128844119
D:\roadrunner\temp-biomodels\final\BIOMD0000000316/BIOMD0000000316_url.xml,0.008628419999999437,0.002624881962487158,0.0078415600000028,0.002915270664610291,0.010062260000003676,0.0030477588533047058,0.009573679999999741,0.0026556867119458534,0.008729759999994258,0.0029273977544900815,0.010957639999980983,0.0031309012397263553
D:\roadrunner\temp-biomodels\final\BIOMD0000000317/BIOMD0000000317_url.xml,0.00893666000000053,0.002565498595402061,0.010776140000001534,0.0022621236135569336,0.00989175999999361,0.0022994876251346856,0.01008736000000141,0.0025818125344426453,0.0119979199999932,0.002225883390252639,0.010930300000013915,0.002317539146404617
D:\roadrunner\temp-biomodels\final\BIOMD0000000318/BIOMD0000000318_url.xml,0.015565759999998364,0.003472972389467389,0.01375925999999481,0.002840971301853868,0.015265419999998642,0.0032799406788962923,0.016730339999999445,0.003466245414422824,0.014839100000006055,0.0028350024726497493,0.01633307999997129,0.003360331242908945
D:\roadrunner\temp-biomodels\final\BIOMD0000000319/BIOMD0000000319_url.xml,0.007825160000000154,0.0024592023275862456,0.0067847800000038205,0.0020631659741827263,0.008833059999972193,0.0029503995268320856,0.008474300000001734,0.002479869310066522,0.007331160000006776,0.002074150021825393,0.009433459999985416,0.00299187573488426
D:\roadrunner\temp-biomodels\final\BIOMD0000000320/BIOMD0000000320_url.xml,0.017311400000001243,0.003422005759055728,0.015057600000000093,0.002588286865853645,0.016838279999983285,0.003178660239309371,0.0182955800000002,0.0034175612279821136,0.015889180000004898,0.0025708984240895506,0.01768795999998929,0.0031907087728121606
D:\roadrunner\temp-biomodels\final\BIOMD0000000321/BIOMD0000000321_url.xml,0.011250379999999893,0.002927575736338895,0.009983499999998457,0.002856876541780869,0.011469539999994538,0.0026024676987519324,0.01191926000000052,0.0029528413584203436,0.01058044000000109,0.0028650716959610963,0.01205451999999525,0.0026060541930325956
D:\roadrunner\temp-biomodels\final\BIOMD0000000322/BIOMD0000000322_url.xml,0.01030195999999961,0.002593858381446723,0.009612120000008417,0.0027144228579914155,0.010404519999974582,0.0023283988644572364,0.011013159999998834,0.0026198501966723147,0.010280580000005557,0.002730930469086703,0.01104889999999159,0.0023301346602645806
D:\roadrunner\temp-biomodels\final\BIOMD0000000323/BIOMD0000000323_url.xml,0.00871828000000079,0.00253891329745376,0.007705019999997375,0.0022172484224725676,0.009551019999992149,0.0024402280092032927,0.009974319999999181,0.002540221787955825,0.00895780000000741,0.0022676312938739412,0.010716439999998783,0.0024407396384910343
D:\roadrunner\temp-biomodels\final\BIOMD0000000324/BIOMD0000000324_url.xml,0.008548659999998164,0.002373005757049944,0.0077990799999952285,0.0017374553107912338,0.009209279999993214,0.0021851007018273303,0.009220939999998734,0.0023766908408526253,0.008464339999994764,0.0017311749963531335,0.009820619999992175,0.0021965109531037435
D:\roadrunner\temp-biomodels\final\BIOMD0000000325/BIOMD0000000325_url.xml,0.011165840000001027,0.0027127092109175783,0.010530320000003712,0.002764250174462812,0.01162199999999558,0.0024267231805378295,0.011724180000000218,0.002712750880935933,0.011055119999997486,0.0027927767091207273,0.012116920000003972,0.0024400597978346916
D:\roadrunner\temp-biomodels\final\BIOMD0000000326/BIOMD0000000326_url.xml,0.07098214000000098,0.011718727586559058,0.06527918000000454,0.01115498842343496,0.06729810000001919,0.00911380665553991,0.07365422000000166,0.011818735109013375,0.06771888000000104,0.011295328481146717,0.06974192000003257,0.009048144368125335
D:\roadrunner\temp-biomodels\final\BIOMD0000000327/BIOMD0000000327_url.xml,0.03788130000000223,0.010590503915772122,0.03453748000000019,0.011547527753244531,0.048978139999982774,0.027058514919537386,0.039052160000001376,0.010621538270797851,0.03589093999999591,0.011822614791279332,0.05044927999997952,0.027853541398806973
D:\roadrunner\temp-biomodels\final\BIOMD0000000328/BIOMD0000000328_url.xml,0.030350160000001836,0.0046505242825956765,0.027526820000002773,0.0055219077475039575,0.03647247999999337,0.015211385330633202,0.03129806000000172,0.004649522260729458,0.02842151999999487,0.005525204528518535,0.03746823999999407,0.015267353146619303
D:\roadrunner\temp-biomodels\final\BIOMD0000000329/BIOMD0000000329_url.xml,0.008361499999998046,0.0025437098134425394,0.007701079999992544,0.0026637415315658736,0.01049024000001566,0.001897294508782574,0.012486299999999062,0.0025713345358007018,0.011703379999994467,0.002501443824470817,0.01437723999999605,0.0020357692275821916
D:\roadrunner\temp-biomodels\final\BIOMD0000000330/BIOMD0000000330_url.xml,0.011263000000001,0.003069078219107413,0.009915940000007594,0.0029309200727755166,0.012297000000012303,0.0024182413775350763,0.015098960000001682,0.0030629840618257745,0.013570880000003172,0.002842764476181734,0.015880420000017638,0.002461142579590806
D:\roadrunner\temp-biomodels\final\BIOMD0000000331/BIOMD0000000331_url.xml,0.012871780000000398,0.0031377332992159994,0.011121639999998933,0.0027185601176014313,0.01394374000000056,0.00312301338984279,0.021055460000002312,0.003059540012486922,0.018665019999991726,0.003045547480661234,0.021932320000013307,0.003813033436389647
D:\roadrunner\temp-biomodels\final\BIOMD0000000332/BIOMD0000000332_url.xml,0.0722933800000007,0.010106893327428427,0.06785390000000575,0.008622782892137172,0.0688688399999748,0.007626646023836507,0.07723651999999959,0.01013993262339435,0.07240922000000297,0.008654317497479223,0.07339143999999038,0.007532372894907682
D:\roadrunner\temp-biomodels\final\BIOMD0000000333/BIOMD0000000333_url.xml,0.048019639999998275,0.007813700799432648,0.046110920000006675,0.008967117743020857,0.06312047999999919,0.031120299213247726,0.0510300799999996,0.007785619374013613,0.04891372000000729,0.00902737464893178,0.06646355999999543,0.032650990585643615
D:\roadrunner\temp-biomodels\final\BIOMD0000000334/BIOMD0000000334_url.xml,0.06701894000000123,0.010581460136623762,0.06101269999999772,0.010831123732341272,0.07423487999999168,0.02389143610098095,0.07218476000000038,0.010529425932973607,0.06566015999999877,0.011101520073983281,0.07918901999997133,0.02437414536793603
D:\roadrunner\temp-biomodels\final\BIOMD0000000335/BIOMD0000000335_url.xml,0.03135602000000119,0.006123135443705605,0.02621790000000033,0.006232950761476775,0.032095020000009813,0.00423057933290023,0.03231746000000015,0.006118014006028917,0.027053960000000644,0.006233388165590958,0.03299485999999661,0.004229665476492055
D:\roadrunner\temp-biomodels\final\BIOMD0000000336/BIOMD0000000336_url.xml,0.020932879999999442,0.004427720310948265,0.018401499999998804,0.0049263793728250805,0.0201546200000152,0.0038204390902168424,0.022058919999999205,0.004421820503705665,0.019415679999997337,0.004989803386106456,0.021120639999996627,0.0038237622818531832
D:\roadrunner\temp-biomodels\final\BIOMD0000000337/BIOMD0000000337_url.xml,0.008374319999998648,0.002675687189676344,0.007375300000006746,0.002534390830159225,0.009134759999997754,0.0019780187797550568,0.00924727999999817,0.0027166684002627984,0.008177939999995942,0.0025404058008556113,0.009921639999997466,0.001955326793150628
D:\roadrunner\temp-biomodels\final\BIOMD0000000338/BIOMD0000000338_url.xml,0.057945679999997425,0.008868198059188622,0.06558775999999966,0.01419860092518425,0.05485560000002039,0.004958052893010427,0.07017745999999789,0.008876228523589484,0.08062942000000248,0.013136595724803867,0.06616074000000652,0.004785177607255029
D:\roadrunner\temp-biomodels\final\BIOMD0000000339/BIOMD0000000339_url.xml,0.05820653999999763,0.009060833198331496,0.05972054000000071,0.006400871001511427,0.05839462000000282,0.00652743615573729,0.07228431999999856,0.009100543617114952,0.07421728000000485,0.006372713918493175,0.07179945999999973,0.00683839853606969
D:\roadrunner\temp-biomodels\final\BIOMD0000000340/BIOMD0000000340_url.xml,0.05961714000000029,0.009844478662834001,0.057088039999996454,0.012725249189830359,0.05657692000000338,0.007563987669008425,0.06606817999999919,0.009819650107156682,0.06362487999999189,0.012656465679532703,0.0626778799999883,0.007515618294403925
D:\roadrunner\temp-biomodels\final\BIOMD0000000341/BIOMD0000000341_url.xml,0.008218100000000561,0.003086051646519783,0.0072558000000015,0.003284144184560521,0.010471480000011014,0.0024122017218541985,0.008708500000000185,0.003104972744643838,0.007697319999994079,0.003289787143866735,0.010950120000003949,0.0024121780545556474
D:\roadrunner\temp-biomodels\final\BIOMD0000000342/BIOMD0000000342_url.xml,0.028769839999999648,0.007080521613412251,0.02691494000001171,0.006752585391384652,0.028135559999989825,0.005267839378048002,0.029712239999999213,0.007089482046875225,0.027805400000011103,0.006714286287089894,0.028940399999996202,0.005267871437776695
D:\roadrunner\temp-biomodels\final\BIOMD0000000342/Zi2011_fig1Cred.xml,0.02645187999999905,0.00762246366977171,0.023292600000007723,0.0068355886198544,0.027168080000004126,0.004800069963750225,0.027403180000001727,0.007605973504224148,0.0242370800000117,0.006800449746304688,0.02810787999998752,0.004801005061627743
D:\roadrunner\temp-biomodels\final\BIOMD0000000343/BIOMD0000000343_url.xml,0.015485520000000008,0.0036815856980384806,0.013957159999995384,0.0033931794195098774,0.018526319999975272,0.0048531497223167795,0.016316339999998774,0.0036920031545227953,0.014693999999991547,0.003404006023782738,0.019351839999967525,0.004875381491562374
D:\roadrunner\temp-biomodels\final\BIOMD0000000343/BIOMD0000000343_withevent.xml,0.0164793199999977,0.0034829505497487494,0.01437165999999479,0.0031394944964068037,0.01763179999999238,0.0049390413199316766,0.017567239999998208,0.0034955421937062944,0.015469459999997071,0.00315724525780743,0.018642599999972732,0.005006442101910637
D:\roadrunner\temp-biomodels\final\BIOMD0000000344/BIOMD0000000344_url.xml,0.05270718000000159,0.009956043993071182,0.0470618399999978,0.008082804648324502,0.059555680000016764,0.02158802709332165,0.055318420000001825,0.010111972582883174,0.04952942000000462,0.008291724252040954,0.06247204000000863,0.022816793045752373
D:\roadrunner\temp-biomodels\final\BIOMD0000000344/MODEL1005280000_highstress.xml,0.04455561999999844,0.009125026600346187,0.03888795999999957,0.008961734312224549,0.044591959999978316,0.005765796886223241,0.047152040000000284,0.009135292983971628,0.04129085999999802,0.00893030393704742,0.04698631999998355,0.005765393828018036
D:\roadrunner\temp-biomodels\final\BIOMD0000000344/MODEL1005280000_moderatestress.xml,0.04382301999999925,0.00911328514406349,0.038355439999998,0.008260763454901489,0.045900140000004794,0.005947422662227989,0.04625052000000096,0.009174817998575582,0.04048381999999719,0.00831555249979551,0.04827551999998718,0.005958612591209907
D:\roadrunner\temp-biomodels\final\BIOMD0000000345/BIOMD0000000345_url.xml,0.03145743999999695,0.006393133569932966,0.02718197999999461,0.005643477857849887,0.03376262000002157,0.004441592409492985,0.032202599999999394,0.006397970384425218,0.02784805999999094,0.005642411694751249,0.03449718000002946,0.004425334754221666
D:\roadrunner\temp-biomodels\final\BIOMD0000000346/BIOMD0000000346_url.xml,0.006267460000000824,0.0025236933605348225,0.005806780000011713,0.002533853332764691,0.008962320000017598,0.0024741285106020306,0.007767120000001171,0.0025335906451136366,0.00735588000000007,0.0024636494306303543,0.010411860000016305,0.002435233929851638
D:\roadrunner\temp-biomodels\final\BIOMD0000000347/BIOMD0000000347_url.xml,0.02839213999999828,0.004878238696294096,0.026393160000009176,0.00377276120870853,0.02737573999998517,0.004163526676151353,0.02975143999999972,0.004930594290550303,0.02758104000000685,0.003779598652367358,0.028549079999983462,0.004192425779545949
D:\roadrunner\temp-biomodels\final\BIOMD0000000348/BIOMD0000000348_url.xml,0.034772480000002305,0.008930684261411664,0.029981539999999994,0.007789783564581569,0.036233539999992105,0.008598809493373832,0.03564958000000189,0.008936559396771472,0.03078182000000993,0.007825358254548102,0.03703746000000052,0.00863674601153922
D:\roadrunner\temp-biomodels\final\BIOMD0000000349/BIOMD0000000349_url.xml,0.032086839999999485,0.007807973400504732,0.030137320000000044,0.00842541407214362,0.03235269999999133,0.005485639720661519,0.032870699999999434,0.0078088265110696255,0.030889720000004672,0.00842777127194295,0.03307157999998793,0.005488346669721749
D:\roadrunner\temp-biomodels\final\BIOMD0000000350/BIOMD0000000350_url.xml,0.02821336000000372,0.004389365834376243,0.026560219999998934,0.005070564102444863,0.03236154000001079,0.01011707319176529,0.03176388000000117,0.004447091615539784,0.029998799999998483,0.005061527637492867,0.036312620000013854,0.011668716516261925
D:\roadrunner\temp-biomodels\final\BIOMD0000000351/BIOMD0000000351_url.xml,0.013525800000002164,0.003198212384288072,0.013972739999996975,0.003809740738292212,0.014440419999986886,0.002246648874887335,0.014179860000000133,0.003241153516573976,0.014702580000005128,0.003747740051281755,0.015024159999984476,0.002221061582434807
D:\roadrunner\temp-biomodels\final\BIOMD0000000352/BIOMD0000000352_url.xml,0.013968400000000259,0.0034218519839425456,0.013085860000001049,0.003456565998657727,0.01375195999999903,0.002609847611077839,0.014647999999999684,0.0034237309816911123,0.013749079999979586,0.003468285656782496,0.014367400000010378,0.002616777482900672
D:\roadrunner\temp-biomodels\final\BIOMD0000000353/BIOMD0000000353_url.xml,0.041500400000001034,0.004638446556768283,0.040907579999998236,0.00770539178282091,0.038702499999993735,0.0038212835166943947,0.04238872000000242,0.004630637459574809,0.041717260000007174,0.007759064068738598,0.03945397999999756,0.0038531588848451184
D:\roadrunner\temp-biomodels\final\BIOMD0000000354/BIOMD0000000354_url.xml,0.014684679999999162,0.00371057147714542,0.013027499999998327,0.004020769834259267,0.01635423999998693,0.004196363473649369,0.016219579999999213,0.0037160338597759337,0.014539200000001529,0.003991150247108217,0.017918079999982694,0.0044525305935932
D:\roadrunner\temp-biomodels\final\BIOMD0000000355/BIOMD0000000355_url.xml,0.017416920000000856,0.004230598835504285,0.017388140000014117,0.0040449852883502535,0.01864040000001239,0.003298107894676663,0.019364999999999098,0.004260630416381562,0.01927618000000848,0.0040449998389380385,0.02047926000001752,0.0033173087040525924
D:\roadrunner\temp-biomodels\final\BIOMD0000000356/BIOMD0000000356_url.xml,0.05054603999999898,0.008045490410657571,0.04784098000000085,0.008003856333183465,0.04789703999997812,0.007096479123712746,0.052884699999999896,0.008105770447033396,0.0500879800000007,0.008298734387655,0.04991737999998378,0.007065127968204366
D:\roadrunner\temp-biomodels\final\BIOMD0000000357/BIOMD0000000357_url.xml,0.012020400000000108,0.004033845890712876,0.01078779999999142,0.003969213024635529,0.013692199999989895,0.003684887787314862,0.012684500000000298,0.004049658991202033,0.011390240000002905,0.003971525182213337,0.014305600000005825,0.003715068270581677
D:\roadrunner\temp-biomodels\final\BIOMD0000000358/BIOMD0000000358_url.xml,0.012283100000000501,0.0028865810390479845,0.011875479999991967,0.0026331511335379097,0.013404239999997004,0.003196558001642554,0.013811379999998508,0.0029014626452869927,0.013463599999988673,0.002568356816143749,0.014778299999981925,0.0032520855646496157
D:\roadrunner\temp-biomodels\final\BIOMD0000000359/BIOMD0000000359_url.xml,0.011515080000000922,0.0031506491953238584,0.00996212000000014,0.0027547656646181883,0.011689720000022418,0.0023511547762827046,0.012284120000001054,0.003161175101445986,0.010702000000003408,0.002754270613968795,0.012427860000030932,0.0023470377996710565
D:\roadrunner\temp-biomodels\final\BIOMD0000000360/BIOMD0000000360_url.xml,0.01098858000000007,0.0024877401747339075,0.010064820000025065,0.002888199354608023,0.011358559999962381,0.0029968175441475163,0.011801599999999723,0.002482656794644827,0.010830400000008922,0.0028992507454429473,0.012094799999989903,0.003045500082054383
D:\roadrunner\temp-biomodels\final\BIOMD0000000361/BIOMD0000000361_url.xml,0.009096100000000718,0.002506671007534368,0.00860523999998577,0.002719160904200758,0.010959699999997952,0.0031261608395828657,0.009874540000002697,0.0025235121305434423,0.009349239999983184,0.0027279329652815164,0.011702979999977003,0.003167715972431686
D:\roadrunner\temp-biomodels\final\BIOMD0000000362/BIOMD0000000362_url.xml,0.03179310000000157,0.00730507319710172,0.02909996000001911,0.005609132779059167,0.03030144000001229,0.005531921402005916,0.03318450000000013,0.007308691968813854,0.030439560000013445,0.005619004379592619,0.03161400000001606,0.005568989538953789
