File, LLJit load, err LLJit load, MCJit load, err MCJit load, MC/LL load, LLJit sim, err LLJit sim, MCJit sim, err MCJit sim, MC/LL sim
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000001/BIOMD0000000001_url.xml, 0.02991610999997647, 0.003103869117007938, 0.07026603999993312, 0.057657532878169236, 2.3487692751493556, 0.001312560000224039, 0.0002628124851715292, 0.0014426600000660983, 0.0005599010108189996, 1.09911927821955
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000002/BIOMD0000000002_url.xml, 0.030202570000074046, 0.001931787174092235, 0.0714105699999891, 0.05874396578822049, 2.364387202804729, 0.0013481800000590739, 0.000673818240892643, 0.0010712600002079852, 0.00022909674456149308, 0.7945971607359887
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000003/BIOMD0000000003_url.xml, 0.01688967000009143, 0.0022931779999925544, 0.0368172899997262, 0.03126667466210384, 2.179870299391693, 0.003096999999797845, 0.00025884683488366266, 0.0031993200002034426, 0.0006610705573817485, 1.0330384244146842
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000004/BIOMD0000000004_url.xml, 0.01606292000014946, 0.0029330513037419017, 0.037095729999964536, 0.03174469369659479, 2.3094014039551567, 0.003635559999929683, 0.000601833862965411, 0.003279080000174872, 0.0002672978666417304, 0.9019463302045061
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000005/BIOMD0000000005_url.xml, 0.018006539999896633, 0.001294650000943739, 0.040242620000117316, 0.0334544102536903, 2.234889101423612, 0.0020608200000424405, 2.595560818239055e-05, 0.0020951199998307858, 0.00024324497450796731, 1.016643860107937
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000006/BIOMD0000000006_url.xml, 0.012612730000000738, 0.001303840636644055, 0.028383510000003297, 0.024087471990061258, 2.250385919622606, 0.00140211999987514, 0.00015794743946997058, 0.0011938599998757126, 8.726597522841346e-05, 0.8514677773528848
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000007/BIOMD0000000007_url.xml, 0.040605479999976525, 0.00601764250395314, 0.09247624999998152, 0.07361540381963658, 2.277432750457204, 0.0026185599997916144, 0.00022866300616280062, 0.002643559999887657, 0.00031665094070737265, 1.0095472321039165
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000008/BIOMD0000000008_url.xml, 0.01957285000007687, 0.001591443812380974, 0.04184504999993806, 0.03300939483948858, 2.1379129763817595, 0.0017509200000858983, 0.00011420851806395025, 0.002430900000035763, 0.0006057093721288485, 1.388355835741499
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000009/BIOMD0000000009_url.xml, 0.04020086999998966, 0.004727561924375234, 0.0815367299999707, 0.06691227083542065, 2.0282329710772844, 0.001929559999916819, 0.0006192846406999091, 0.0013840999999956694, 8.695065264259281e-05, 0.7173137917739465
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000010/BIOMD0000000010_url.xml, 0.009083910000026663, 0.0008385577696997196, 0.009378759999981412, 0.0009207547309199649, 1.0324584897862137, 0.0008967999998276355, 5.3267626441476685e-05, 0.0009822399999393383, 0.00013475228520614646, 1.0952720786442065
