File, LLJit load, err LLJit load, MCJit load, err MCJit load, MC/LL load, LLJit sim, err LLJit sim, MCJit sim, err MCJit sim, MC/LL sim
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000539/BIOMD0000000539_url.xml, 0.022441000000002022, 0.004487916648068515, 0.09236786000001303, 0.01783779020456042, 4.1160313711512275, 0.001598140000011483, 3.835954119388378e-05, 0.0017790800000511808, 0.000210328156953735, 1.113219117247799
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000540/BIOMD0000000540_url.xml, 0.03976350000000224, 0.006683778849422764, 0.16818264000005456, 0.010294803436607314, 4.229573352447472, 0.0023519799999959902, 0.0002789649038788519, 0.002700039999967885, 0.0007070230281939718, 1.1479859522498015
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000540/PFKL_ins001.xml, 0.03815574000000481, 0.005482840340405061, 0.15954635999999028, 0.004535687213448103, 4.181451073939862, 0.0030818199999927743, 0.0010178831099826478, 0.0029243599999972504, 0.0006120960402133795, 0.9489068148055717
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000541/BIOMD0000000541_url.xml, 0.06523417999999026, 0.007945479693361644, 0.23036342000000332, 0.011944483946361845, 3.5313300481440515, 0.0036249400000016863, 0.0005162261891830988, 0.0039510800000016385, 0.0006970995062892813, 1.0899711443499205
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000541/PFKL_signal_ins001.xml, 0.06085742000000636, 0.00872111107494688, 0.2412651400000186, 0.02509224045027782, 3.9644326032880364, 0.0031118799999944715, 0.0003642587893361302, 0.0034302199999956427, 0.0007446766611469321, 1.1022982891376714
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000541/PFKL_signal_ins100.xml, 0.058679799999988805, 0.008170416656946561, 0.23499189999999998, 0.009412091287957388, 4.004647255103882, 0.0043390799999983186, 0.0002553789294311277, 0.004852199999936602, 0.000151619233542659, 1.1182554827148803
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000542/BIOMD0000000542_url.xml, 0.12492673999999085, 0.018335412756041145, 0.4720221999999694, 0.01601990133701029, 3.778392040006839, 0.003372360000008712, 0.00028036508055968737, 0.003615979999995034, 0.00042139810343801506, 1.0722402115983147
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000543/BIOMD0000000543_url.xml, 0.23684568000000183, 0.025708176437111815, 1.1469994399999905, 0.07757431710619646, 4.842813430246993, 0.009941979999994998, 0.0025934839759569196, 0.00994760000005499, 0.0009199764127508833, 1.000565279759162
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000544/BIOMD0000000544_url.xml, 0.24281192000000829, 0.038039156582200535, 1.1434515599999941, 0.11892732751078333, 4.709206862661253, 0.009345660000009559, 0.00029530637378240163, 0.01014517999999498, 0.0010830249183174207, 1.0855498702054862
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000545/BIOMD0000000545_url.xml, 0.030325999999986662, 0.004719142597132712, 0.13766343999993752, 0.007968796351921723, 4.5394526149178285, 0.002016040000002306, 0.0001899092478063193, 0.0022716000000173155, 0.00018476240960388178, 1.1267633578771836
